geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
96501,-30.028480060014385,-52.90176761823478,cachoeira do sul,RS
01321,-23.55590152039933,-46.641929154596305,sao paulo,SP
01321,-23.55590152039933,-46.641929154596305,sao paulo,SP
01321,-23.55590152039933,-46.641929154596305,sao paulo,SP
01301,-23.54753794255291,-46.6452082507646,sao paulo,SP
01301,-23.54753794255291,-46.6452082507646,são paulo,SP
01301,-23.54753794255291,-46.6452082507646,sao paulo,SP
01419,-23.556847578134878,-46.663709086184966,sao paulo,SP
01419,-23.556847578134878,-46.663709086184966,sao paulo,SP
01419,-23.556847578134878,-46.663709086184966,sao paulo,SP
01511,-23.553148756592986,-46.633289589099164,sao paulo,SP
01511,-23.554095653067108,-46.633161630994344,sao paulo,SP
01511,-23.55452765306711,-46.63313365652955,sao paulo,SP
02016,-23.500919514570953,-46.629192860811344,sao paulo,SP
02016,-23.500919514570953,-46.629192860811344,são paulo,SP
02016,-23.50093054731953,-46.629412407438394,sao paulo,SP
02253,-23.4775045634197,-46.595027965029715,sao paulo,SP
02253,-23.478061884603164,-46.59648900548751,sao paulo,SP
02253,-23.478135181516517,-46.594899151682135,sao paulo,SP
02407,-23.480818658895487,-46.625117259507164,sao paulo,SP
02407,-23.480982366639733,-46.62511574049282,sao paulo,SP
02407,-23.48219606717061,-46.623546544549576,sao paulo,SP
03019,-23.524334088810686,-46.608497042587665,sao paulo,SP
03019,-23.525265112124213,-46.60809641144912,sao paulo,SP
03019,-23.525265112124213,-46.60809641144912,sao paulo,SP
03028,-23.524779519851066,-46.6095042717122,são paulo,SP
03028,-23.524922461567268,-46.60967174617697,sao paulo,SP
03028,-23.525211447400334,-46.608649202752574,são paulo,SP
03111,-23.555540090225026,-46.60603641297904,são paulo,SP
03111,-23.555540090225026,-46.60603641297904,sao paulo,SP
03111,-23.55591516180968,-46.60605000000001,sao paulo,SP
03124,-23.566910814876792,-46.593100241329545,sao paulo,SP
03124,-23.567156528449413,-46.59302075520801,sao paulo,SP
03124,-23.567156528449413,-46.59302075520801,sao paulo,SP
03129,-23.573296739107843,-46.5818689694731,sao paulo,SP
03129,-23.573450713572626,-46.58179000222171,sao paulo,SP
03129,-23.573567713572615,-46.581727976686466,são paulo,SP
03265,-23.593132760199666,-46.54172328573489,sao paulo,SP
03265,-23.593504086588993,-46.5422581670898,sao paulo,SP
03265,-23.593770670552246,-46.540760191644075,sao paulo,SP
03320,-23.543754977523196,-46.55561999792254,sao paulo,SP
03320,-23.543844003058425,-46.55550749792254,sao paulo,SP
03320,-23.5438586194818,-46.553803340123544,sao paulo,SP
03380,-23.573685045819644,-46.5338332424279,sao paulo,SP
03380,-23.57375330786536,-46.53387313729899,sao paulo,SP
03380,-23.573838415488478,-46.53324511296094,sao paulo,SP
03590,-23.54298155779503,-46.481086310984935,são paulo,SP
03590,-23.543096596783172,-46.481149500349005,são paulo,SP
03590,-23.543135015263434,-46.480747054677124,sao paulo,SP
03685,-23.521653586733223,-46.47917285123206,sao paulo,SP
03685,-23.52166789451253,-46.478513834950704,sao paulo,SP
03685,-23.52166789451253,-46.478513834950704,sao paulo,SP
03702,-23.51349268220902,-46.54780446211552,sao paulo,SP
03702,-23.513624760177613,-46.547960489726634,sao paulo,SP
03702,-23.513904335276123,-46.5480859350511,sao paulo,SP
03947,-23.588384319562703,-46.493099201176356,sao paulo,SP
03947,-23.589466721622696,-46.49349235414625,sao paulo,SP
03947,-23.590005160424703,-46.4928750843673,são paulo,SP
04045,-23.606033154596325,-46.63724217248548,sao paulo,SP
04045,-23.606591154596323,-46.63742217248548,sao paulo,SP
04045,-23.606806316406,-46.63748236995795,sao paulo,SP
04154,-23.62533942270183,-46.620217487650756,sao paulo,SP
04154,-23.62533942270183,-46.620217487650756,sao paulo,SP
04154,-23.62533942270183,-46.620217487650756,são paulo,SP
04206,-23.572466571680312,-46.60558007013957,sao paulo,SP
04206,-23.572466571680312,-46.60558007013957,sao paulo,SP
04206,-23.572466571680312,-46.60558007013957,sao paulo,SP
04281,-23.603986222356127,-46.60876372877303,sao paulo,SP
04281,-23.603986222356127,-46.60876372877303,sao paulo,SP
04281,-23.604351841797,-46.609046769086476,sao paulo,SP
04531,-23.579705787119867,-46.676085281839754,sao paulo,SP
04531,-23.579705787119867,-46.676085281839754,são paulo,SP
04531,-23.579705787119867,-46.676085281839754,sao paulo,SP
04763,-23.660166008309883,-46.6962607986324,são paulo,SP
04763,-23.666564912574284,-46.714210208436725,sao paulo,SP
04763,-23.66794727699232,-46.71974174562871,sao paulo,SP
04703,-23.618320293900535,-46.698713948092816,sao paulo,SP
04703,-23.619128238712435,-46.69688782258583,sao paulo,SP
04703,-23.6191753344394,-46.69636415667378,sao paulo,SP
04912,-23.67751844982783,-46.74419249754019,sao paulo,SP
04912,-23.679105988343238,-46.744249912862756,sao paulo,SP
04912,-23.680175259507177,-46.74518042867444,sao paulo,SP
04911,-23.665745908687512,-46.71253971372114,sao paulo,SP
04911,-23.665929090306935,-46.71416203207932,sao paulo,SP
04911,-23.665929090306935,-46.71416203207932,sao paulo,SP
05007,-23.531563581741555,-46.674876049397014,sao paulo,SP
05007,-23.531745374401346,-46.67507595449813,sao paulo,SP
05007,-23.531745374401346,-46.67507595449813,sao paulo,SP
05201,-23.40141467638064,-46.74090882361935,sao paulo,SP
05201,-23.402287509290833,-46.73975346058632,sao paulo,SP
05201,-23.40459753344107,-46.747638775463095,sao paulo,SP
05302,-23.52850670468582,-46.727970737434404,sao paulo,SP
05302,-23.52850670468582,-46.727970737434404,sao paulo,SP
05302,-23.52850670468582,-46.727970737434404,sao paulo,SP
05545,-23.584577039555985,-46.770961106641344,são paulo,SP
05545,-23.584642212726347,-46.77070242560782,sao paulo,SP
05545,-23.58485181764675,-46.768379495556594,sao paulo,SP
05584,-23.577664063448182,-46.79029951760182,sao paulo,SP
05584,-23.578414857897155,-46.7909597200935,sao paulo,SP
05584,-23.578618830140233,-46.790503354982974,sao paulo,SP
05568,-23.586763033037037,-46.788497595215986,são paulo,SP
05568,-23.587161370246406,-46.79019328031055,sao paulo,SP
05568,-23.587200146546234,-46.78965288011417,sao paulo,SP
39390,-17.073285434133265,-43.83979403404795,bocaiúva,MG
39390,-17.073285434133265,-43.83979403404795,bocaiúva,MG
39390,-17.09845104929342,-43.823939480760295,bocaiuva,MG
39400,-16.67101114545697,-43.86989167749854,montes claros,MG
39400,-16.69178864208149,-43.8736055427015,montes claros,MG
39400,-16.69178864208149,-43.8736055427015,montes claros,MG
39920,-15.855953477067477,-40.27929689971545,jordania,MG
39920,-15.855953477067477,-40.27929689971545,jordania,MG
39920,-15.856190052707069,-40.27947697967991,jordania,MG
39935,-16.473618032219235,-40.34427088226184,santo antônio do jacinto,MG
39935,-16.473618032219235,-40.34427088226184,santo antônio do jacinto,MG
39935,-16.52694348657257,-40.176047796995995,santo antonio do jacinto,MG
41760,-12.981886146072549,-38.44119557528705,salvador,BA
41760,-12.982056357440351,-38.44123356871906,salvador,BA
41760,-12.982196648750168,-38.44124184019825,salvador,BA
41830,-12.833222275473348,-38.459518171561875,salvador,BA
41830,-12.834364722923043,-38.45883770367033,salvador,BA
41830,-12.911546993731527,-38.34903707361636,salvador,BA
45203,-13.843888841124834,-40.073531876847234,jequie,BA
45203,-13.84923680753824,-40.079374362408245,jequie,BA
45203,-13.84923680753824,-40.079374362408245,jequié,BA
45400,-13.26937844552784,-38.96031604752015,valenca,BA
45400,-13.279347000000005,-38.963866499999995,valenca,BA
45400,-13.282329999999945,-38.96302999999995,valenca,BA
47690,-13.777139999999946,-44.37670849999995,coribe,BA
47690,-13.777139999999946,-44.37670849999995,coribe,BA
47690,-13.823667839767635,-44.46167972946853,coribe,BA
50830,-8.062388307259402,-34.91098042853023,recife,PE
50830,-8.06281242878305,-34.91034933593144,recife,PE
50830,-8.063447584511525,-34.909304773241395,recife,PE
56302,-9.349702883999953,-40.51064999999994,petrolina,PE
56302,-9.396823527333805,-40.49950203595457,petrolina,PE
56302,-9.397490742426056,-40.50162476741301,petrolina,PE
57082,-9.572598911737565,-35.762588114490136,maceio,AL
57082,-9.573342587570679,-35.76010487939036,maceio,AL
57082,-9.573342587570679,-35.76010487939036,maceio,AL
59015,-5.7972058945408875,-35.198302385365615,natal,RN
59015,-5.797322109354252,-35.19769946863639,natal,RN
59015,-5.797322109354252,-35.19769946863639,natal,RN
59020,-5.7830687590302885,-35.200522425454544,natal,RN
59020,-5.7830687590302885,-35.200522425454544,natal,RN
59020,-5.783320969473116,-35.20240018734489,natal,RN
59092,-5.872118304201933,-35.18052421816087,natal,RN
59092,-5.874667372196807,-35.18010890583508,natal,RN
59092,-5.874741094164926,-35.18019737219682,natal,RN
60767,-3.8152899436513046,-38.57892851313923,fortaleza,CE
60767,-3.8163071359999776,-38.581264499999975,fortaleza,CE
60767,-3.8163071359999776,-38.581264499999975,fortaleza,CE
62280,-4.322918072403789,-40.157811911206146,santa quiteria,CE
62280,-4.323436842495519,-40.156793284143184,santa quiteria,CE
62280,-4.323622499999991,-40.15451025,santa quitéria,CE
63540,-6.784325999999998,-39.297685499999986,várzea alegre,CE
63540,-6.785198616413069,-39.297704532143875,varzea alegre,CE
63540,-6.7857804762501,-39.29166052223211,várzea alegre,CE
63740,-5.533356613423601,-40.78395796966735,novo oriente,CE
63740,-5.5345733880018315,-40.772615388001824,novo oriente,CE
63740,-5.5345733880018315,-40.772615388001824,novo oriente,CE
64800,-6.761635635931342,-42.99838384924072,floriano,PI
64800,-6.762982235003502,-43.00920857024941,floriano,PI
64800,-6.763486382071146,-43.00841429283064,floriano,PI
65604,-4.862361537072671,-43.35564310599755,caxias,MA
65604,-4.862361537072671,-43.35564310599755,caxias,MA
65604,-4.862361537072671,-43.35564310599755,caxias,MA
65700,-4.116296086571649,-45.002603413428346,bacabal,MA
65700,-4.116296086571649,-45.002603413428346,bacabal,MA
65700,-4.116296086571649,-45.002603413428346,bacabal,MA
66040,-1.413727645169312,-48.4411287552465,belem,PA
66040,-1.4308268309769476,-48.449149291707485,belem,PA
66040,-1.4502324657221968,-48.477716510098894,belem,PA
19806,-22.646801465485574,-50.43794520151259,assis,SP
19806,-22.646908903838725,-50.437623448841364,assis,SP
19806,-22.647651264717986,-50.435735718199346,assis,SP
20735,-22.89560629447746,-43.302290814876784,rio de janeiro,RJ
20735,-22.89579714605654,-43.29687331841369,rio de janeiro,RJ
20735,-22.896754260343897,-43.290924496797345,rio de janeiro,RJ
21853,-22.842515121729015,-43.492706653405676,rio de janeiro,RJ
21853,-22.842517280378367,-43.492704685225384,rio de janeiro,RJ
21853,-22.848025895491524,-43.33711394934462,rio de janeiro,RJ
22450,-22.97506237373844,-43.22607244129585,rio de janeiro,RJ
22450,-22.97506237373844,-43.22607244129585,rio de janeiro,RJ
22450,-22.97506237373844,-43.22607244129585,rio de janeiro,RJ
22630,-22.993802147495618,-43.35107703246939,rio de janeiro,RJ
22630,-23.00476001084667,-43.3696747988505,rio de janeiro,RJ
22630,-23.00476001084667,-43.3696747988505,rio de janeiro,RJ
22783,-22.924688125900325,-43.385866564398206,rio de janeiro,RJ
22783,-22.969080054031902,-43.411394387748366,rio de janeiro,RJ
22783,-22.969484873997324,-43.41363242573161,rio de janeiro,RJ
22713,-22.907918710052243,-43.65396756556844,rio de janeiro,RJ
22713,-22.907918710052243,-43.65396756556844,rio de janeiro,RJ
22713,-22.907918710052243,-43.65396756556844,rio de janeiro,RJ
22795,-22.859536499999997,-43.520976000000005,rio de janeiro,RJ
22795,-22.871443166910858,-43.515748987965736,rio de janeiro,RJ
22795,-22.940670931162863,-43.572268996892475,rio de janeiro,RJ
23520,-22.82653976261399,-43.380987560935345,rio de janeiro,RJ
23520,-22.876451281138717,-43.49800553070543,rio de janeiro,RJ
23520,-22.8810540091299,-43.41404642566028,rio de janeiro,RJ
24050,-22.86476009005327,-43.093354732260735,niterói,RJ
24050,-22.8676782547175,-43.11568814436742,niteroi,RJ
24050,-22.86783883489511,-43.116098150323445,niteroi,RJ
24935,-22.893125513999962,-42.80325677899998,marica,RJ
24935,-22.90702647760405,-42.80888849258229,marica,RJ
24935,-22.94091396073173,-42.958399439533814,marica,RJ
25845,-22.20000206146431,-43.15663673844913,areal,RJ
25845,-22.200007258780694,-43.15666198255728,areal,RJ
25845,-22.20395081713946,-43.095601634243316,areal,RJ
25900,-22.575836095331585,-43.182819839930374,mage,RJ
25900,-22.577002703310864,-43.187318351655435,mage,RJ
25900,-22.594791819775892,-43.122703928026056,mage,RJ
26020,-22.63602474043092,-43.39564457118657,nova iguacu,RJ
26020,-22.63617112448556,-43.39572996188512,nova iguacu,RJ
26020,-22.69358952146782,-43.47179261117237,nova iguacu,RJ
26551,-22.77554044322461,-43.42608495925341,mesquita,RJ
26551,-22.77554044322461,-43.42608495925341,mesquita,RJ
26551,-22.775876372724678,-43.42617237584689,mesquita,RJ
27965,-22.322323337536478,-41.724127956136414,macae,RJ
27965,-22.322323337536478,-41.724127956136414,macae,RJ
27965,-22.32233150258607,-41.7241277992479,macaé,RJ
28800,-22.696649604752423,-42.59451463170677,rio bonito,RJ
28800,-22.698812089467488,-42.593794996527315,rio bonito,RJ
28800,-22.69912319208814,-42.57824113740926,rio bonito,RJ
70834,-15.779956499999992,-47.875133250000005,brasilia,DF
70834,-15.780010499999998,-47.87584649999998,brasilia,DF
70834,-15.7800375,-47.87621549999999,brasilia,DF
75200,-17.279675654732067,-48.275239523033704,pires do rio,GO
75200,-17.28073029072238,-48.27603617804404,pires do rio,GO
75200,-17.28159626395388,-48.27513351641732,pires do rio,GO
75800,-17.8699995,-51.71297625,jatai,GO
75800,-17.873110856246274,-51.70970821659383,jatai,GO
75800,-17.873110856246274,-51.70970821659383,jatai,GO
75843,-17.357162303098534,-52.67826404549904,portelandia,GO
75940,-17.33235529901695,-49.9325649725337,edeia,GO
75940,-17.33235529901695,-49.9325649725337,edeia,GO
75940,-17.332756119407264,-49.92829709934915,edeia,GO
76821,-8.731856081941194,-63.89049102241509,porto velho,RO
76821,-8.732362499999997,-63.875844,porto velho,RO
76821,-8.732638076763154,-63.879788257917376,porto velho,RO
78710,-16.433364739944565,-54.64450512960936,rondonópolis,MT
78710,-16.437646417923784,-54.64984890984782,rondonópolis,MT
78710,-16.440133287576227,-54.646938167663116,rondonopolis,MT
79840,-22.217963525068082,-54.78157262868751,dourados,MS
79840,-22.22033336803687,-54.81920185038226,dourados,MS
79840,-22.220792457253687,-54.781343983682866,dourados,MS
80420,-25.433065320012684,-49.279717665560604,curitiba,PR
80420,-25.433065320012684,-49.279717665560604,curitiba,PR
80420,-25.433065320012684,-49.279717665560604,curitiba,PR
80730,-25.423857241467786,-49.28848053366402,curitiba,PR
80730,-25.428864080760604,-49.29140361183574,curitiba,PR
80730,-25.428864080760604,-49.29140361183574,curitiba,PR
81650,-25.480334126839395,-49.239647282128196,curitiba,PR
81650,-25.483086817098492,-49.23971847530148,curitiba,PR
81650,-25.483286343271047,-49.23966784107574,curitiba,PR
81750,-25.509106623925206,-49.24888955912052,curitiba,PR
81750,-25.50919590091753,-49.23925939148247,curitiba,PR
81750,-25.510468703589304,-49.23874303413358,curitiba,PR
81910,-25.5183440772458,-49.25720524893415,curitiba,PR
81910,-25.526846304749235,-49.26507506411218,curitiba,PR
81910,-25.527798199001662,-49.26846187177562,curitiba,PR
83321,-25.440140857377553,-49.17695242688544,pinhais,PR
83321,-25.440155215909893,-49.1726093583012,pinhais,PR
83321,-25.440327964192996,-49.17755881155858,pinhais,PR
83430,-25.098119999999994,-48.67366049999998,campina grande do sul,PR
83430,-25.207112999999946,-48.860463499999966,campina grande do sul,PR
83430,-25.207112999999946,-48.860463499999966,campina grande do sul,PR
84940,-23.554834541342778,-49.68251303650226,siqueira campos,PR
84940,-23.557196804318288,-49.679292124195484,siqueira campos,PR
84940,-23.55774636329824,-49.68132670926055,siqueira campos,PR
85301,-25.384259951707982,-52.4124874271098,laranjeiras do sul,PR
85301,-25.384750627582555,-52.412551541329115,laranjeiras do sul,PR
85301,-25.386008914718115,-52.399541051681034,laranjeiras do sul,PR
87083,-23.374263275332606,-51.96949899229552,maringa,PR
87083,-23.37563500541068,-51.95897814179434,maringa,PR
87083,-23.37563500541068,-51.95897814179434,maringa,PR
87502,-23.750819268365316,-53.296130519158574,umuarama,PR
87502,-23.751114684430714,-53.29520998404407,umuarama,PR
87502,-23.75137777880999,-53.2953565829823,umuarama,PR
88036,-27.578118707578714,-48.521171593863194,florianópolis,SC
88036,-27.580409950298687,-48.5263961159587,florianopolis,SC
88036,-27.580478482031076,-48.52613406996023,florianopolis,SC
88037,-27.59088779156327,-48.50371288594254,florianopolis,SC
88037,-27.59168476934627,-48.502909451151254,florianopolis,SC
88037,-27.591981779069783,-48.503787481389686,florianópolis,SC
88130,-27.62744480381518,-48.6488966070939,palhoca,SC
88130,-27.62828151878312,-48.64989551919863,palhoca,SC
88130,-27.62843873396375,-48.655938928079046,palhoca,SC
28941,-22.423965220885847,-42.96581951647792,sao pedro da aldeia,RJ
28941,-22.426165597957723,-42.96632486690201,sao pedro da aldeia,RJ
28941,-22.42630865888473,-42.96630036109507,sao pedro da aldeia,RJ
29167,-20.052064363201076,-40.21803424349772,serra,ES
29167,-20.052064363201076,-40.21803424349772,serra,ES
29167,-20.123601405235558,-40.30612891711086,serra,ES
29104,-20.32999802922932,-40.30221409013373,vila velha,ES
29104,-20.35717926139137,-40.31543338136576,vila velha,ES
29104,-20.35717926139137,-40.31543338136576,vila velha,ES
29930,-18.714268057305553,-39.85010032790674,sao mateus,ES
29930,-18.714268057305553,-39.85010032790674,sao mateus,ES
29930,-18.714279927929393,-39.85710004060774,sao mateus,ES
30190,-19.918224053551945,-43.952836563275454,belo horizonte,MG
30190,-19.918461122396,-43.94809015696226,belo horizonte,MG
30190,-19.91876890313923,-43.94812278475393,belo horizonte,MG
30270,-19.91506320843672,-43.905971892578975,belo horizonte,MG
30270,-19.91541101359,-43.90618752484274,belo horizonte,MG
30270,-19.915510013590005,-43.90664899209414,belo horizonte,MG
31515,-19.79715998922625,-43.99390777881028,belo horizonte,MG
31515,-19.81675150375091,-43.95600452567946,belo horizonte,MG
31515,-19.818095380077622,-43.96204611675975,belo horizonte,MG
31535,-19.808570419931872,-43.9713302113509,belo horizonte,MG
31535,-19.80875323951187,-43.970173250620356,belo horizonte,MG
31535,-19.809220515407663,-43.97646893825374,belo horizonte,MG
32341,-19.87216120056843,-44.08606406236923,contagem,MG
32341,-19.91784312937519,-44.1229588062131,contagem,MG
32341,-19.923115173271075,-44.092675624609754,contagem,MG
35060,-18.84297251325008,-41.94793531089754,governador valadares,MG
35060,-18.843166361808866,-41.94738245162575,governador valadares,MG
35060,-18.843366654540574,-41.94719737437108,governador valadares,MG
35557,-20.14456563408965,-44.69108376412005,carmo do cajuru,MG
35557,-20.16355799000122,-44.76326058837737,carmo do cajuru,MG
35557,-20.177678711850756,-44.76755255011558,carmo do cajuru,MG
35790,-18.73380894126622,-44.439294933640085,curvelo,MG
35790,-18.735313500000004,-44.43065099999998,curvelo,MG
35790,-18.735967342296608,-44.42634289454466,curvelo,MG
36180,-21.261653324969743,-43.16186548030982,rio pomba,MG
36180,-21.263955812160674,-43.168098346730396,rio pomba,MG
36180,-21.26483439707448,-43.17802940410867,rio pomba,MG
36420,-20.507481597144626,-43.71798695361442,ouro branco,MG
36420,-20.507972320109104,-43.71050517681204,ouro branco,MG
36420,-20.50801424364085,-43.71069682724289,ouro branco,MG
37280,-20.75850983390418,-45.2738289772633,candeias,MG
37280,-20.758533975802273,-45.27431851406851,candeias,MG
37280,-20.76110954459384,-45.27097812379024,candeias,MG
37561,-22.207839731069516,-45.90198315727269,pouso alegre,MG
37561,-22.210798217409113,-45.94191988357203,pouso alegre,MG
37561,-22.21432676948817,-45.90855038124802,pouso alegre,MG
38071,-19.714225880496787,-47.912902008187714,uberaba,MG
38071,-19.716176661117185,-47.91142241035257,uberaba,MG
38071,-19.716176661117185,-47.91142241035257,uberaba,MG
11702,-24.007077202196754,-46.43289205286896,praia grande,SP
11702,-24.007077202196754,-46.43289205286896,praia grande,SP
11702,-24.007077202196754,-46.43289205286896,praia grande,SP
11750,-24.246136629963463,-46.908588602257026,peruibe,SP
11750,-24.24830588286986,-46.904637101444806,peruibe,SP
11750,-24.248561563234993,-46.90673435308454,peruibe,SP
11930,-24.703742999999946,-47.86566199999996,pariquera-açu,SP
11930,-24.703742999999946,-47.86566199999996,pariquera-acu,SP
11930,-24.70429308861208,-47.887036281054364,pariquera-acu,SP
12070,-23.00763941401033,-45.54170031926454,taubate,SP
12070,-23.00767867540548,-45.54158225395284,taubate,SP
12070,-23.008467980433764,-45.54006851308587,taubate,SP
13056,-22.961979903956223,-47.1462931086588,campinas,SP
13056,-22.96198196129269,-47.14629761612191,campinas,SP
13056,-22.96198196129269,-47.14629761612191,campinas,SP
13190,-22.9054681108559,-47.2505272394968,monte mor,SP
13190,-22.90553185105824,-47.25704133384628,monte mor,SP
13190,-22.90572543812954,-47.259909262436686,monte mor,SP
13309,-23.26845813956239,-47.2935903522852,itu,SP
13309,-23.26882622318057,-47.29334379257289,itu,SP
13309,-23.268833770182987,-47.293252277396334,itu,SP
13322,-23.17982724791803,-47.26340930643431,salto,SP
13322,-23.179835680698623,-47.26187113571626,salto,SP
13322,-23.180382011381703,-47.26121232846303,salto,SP
13320,-23.195848075768954,-47.292525597005,salto,SP
13320,-23.1967365846856,-47.30194399115384,salto,SP
13320,-23.197236108517536,-47.30709456425642,salto,SP
13312,-23.230034999999997,-47.41400082072951,itu,SP
13312,-23.253803917277484,-47.323784101159944,itu,SP
13312,-23.254497891742268,-47.32359060115995,itu,SP
13401,-22.73419680653825,-47.66607956105376,piracicaba,SP
13401,-22.73572178821639,-47.66069156826713,piracicaba,SP
13401,-22.735786182302135,-47.66276960935254,piracicaba,SP
13481,-22.557497935618045,-47.402311935965244,limeira,SP
13481,-22.584033406005286,-47.43412475027967,limeira,SP
13481,-22.585650234606053,-47.432431310267255,limeira,SP
13455,-22.71241598579223,-47.371273027042854,santa barbara doeste,SP
13455,-22.712489462120608,-47.370308807877365,santa bárbara d'oeste,SP
13455,-22.712489462120608,-47.370308807877365,santa barbara d'oeste,SP
13601,-22.360900588954916,-47.38968126242136,araras,SP
13601,-22.360962533660043,-47.39279753366006,araras,SP
13601,-22.361028747118606,-47.378693261845704,araras,SP
14093,-21.157806492791547,-47.7373271202171,ribeirao preto,SP
14093,-21.15863290558948,-47.74405465939722,ribeirao preto,SP
14093,-21.159369586754423,-47.74487569907685,ribeirao preto,SP
14890,-21.264602127130544,-48.315038422966396,jaboticabal,SP
14890,-21.264641266492887,-48.31497971392288,jaboticabal,SP
14890,-21.26558626284154,-48.31214099247435,jaboticabal,SP
15015,-20.808212118088637,-49.38130054999126,sao jose do rio preto,SP
15015,-20.808753325880186,-49.37803496736199,sao jose do rio preto,SP
15015,-20.808753325880186,-49.37803496736199,sao jose do rio preto,SP
15057,-20.781277972658685,-49.35123176634774,sao jose do rio preto,SP
15057,-20.781277972658685,-49.35123176634774,sao jose do rio preto,SP
15057,-20.78303926790907,-49.35314116484514,sao jose do rio preto,SP
16301,-21.419392278779373,-50.06406713365052,penapolis,SP
16301,-21.420155777332845,-50.06358925448747,penapolis,SP
16301,-21.421548899448094,-50.0643276561055,penapolis,SP
17027,-22.2832491335045,-49.03251535316528,bauru,SP
17027,-22.28443197142061,-49.03257255488196,bauru,SP
17027,-22.284915946159593,-49.033814239511884,bauru,SP
18044,-23.505125521784315,-47.4773397485429,sorocaba,SP
18044,-23.505181908323273,-47.47266512713142,sorocaba,SP
18044,-23.505345387183297,-47.47199595920134,sorocaba,SP
18120,-23.420331516827034,-47.187899999999985,mairinque,SP
18120,-23.423625,-47.240500499999996,mairinque,SP
18120,-23.423625,-47.240500499999996,mairinque,SP
18300,-23.9982754402129,-48.34487152170323,capão bonito,SP
18300,-23.998601166577682,-48.3443652585964,capao bonito,SP
18300,-23.999362410682604,-48.35012785256263,capão bonito,SP
05653,-23.59797945429246,-46.71973734856917,sao paulo,SP
05653,-23.59797945429246,-46.71973734856917,sao paulo,SP
05653,-23.59797945429246,-46.71973734856917,são paulo,SP
05728,-23.62960568443071,-46.74195456272721,sao paulo,SP
05728,-23.62960568443071,-46.74195456272721,sao paulo,SP
05728,-23.63091159616828,-46.73829971371684,sao paulo,SP
06162,-23.54855849999999,-46.81198574999999,osasco,SP
06162,-23.549012108257735,-46.81674218497896,osasco,SP
06162,-23.549012108257735,-46.81674218497896,osasco,SP
06317,-23.520321737713353,-46.8494446568596,carapicuiba,SP
06317,-23.52101086328516,-46.84866202525495,carapicuiba,SP
06317,-23.52106752174624,-46.8503944077791,carapicuiba,SP
06435,-23.52735457368866,-46.88567388149708,barueri,SP
06435,-23.52788457047889,-46.885524053337576,barueri,SP
06435,-23.5286060060755,-46.88470879405803,barueri,SP
06544,-23.448775218099662,-46.862399022106196,santana de parnaiba,SP
06544,-23.457143633189293,-46.83200718340536,santana de parnaiba,SP
06544,-23.457143633189293,-46.83200718340536,santana de parnaiba,SP
06513,-23.45341689096963,-46.92345356541675,santana de parnaiba,SP
06513,-23.454513782334924,-46.92424356921804,santana de parnaiba,SP
06513,-23.455472361784178,-46.92368238108599,santana de parnaiba,SP
06642,-23.55317375507012,-46.877192143647434,jandira,SP
06642,-23.55345594098445,-46.87572671170585,jandira,SP
06642,-23.5534716475256,-46.87856335197915,jandira,SP
06728,-23.6105246948632,-46.85974167267974,cotia,SP
06728,-23.67909184347044,-47.00803215070117,cotia,SP
06728,-23.6801433341796,-47.00684953511451,cotia,SP
06871,-23.719056074006343,-46.8512383342295,itapecerica da serra,SP
06871,-23.719656356646134,-46.85137337043822,itapecerica da serra,SP
06871,-23.719858603788296,-46.85583063108685,itapecerica da serra,SP
06806,-23.630500226869273,-46.83953231242472,embu das artes,SP
06806,-23.630915629167433,-46.840775376389146,embu das artes,SP
06806,-23.631860561161496,-46.841265656904575,embu das artes,SP
07074,-23.423989798776635,-46.55794695406544,guarulhos,SP
07074,-23.443857502914184,-46.56551165306712,guarulhos,SP
07074,-23.444092634196984,-46.566441419095156,guarulhos,SP
07072,-23.398991545661637,-46.42424817951506,guarulhos,SP
07072,-23.39917972177331,-46.424037476918535,guarulhos,SP
07072,-23.44455620260834,-46.55491852192855,guarulhos,SP
07159,-23.357766635581967,-46.410591053984625,guarulhos,SP
07159,-23.365386000000004,-46.40289525,guarulhos,SP
07159,-23.36562993228113,-46.40721232944773,guarulhos,SP
07417,-23.377924445467105,-46.3322620896474,arujá,SP
07417,-23.379132228693216,-46.3193123129911,aruja,SP
07417,-23.379132228693216,-46.3193123129911,aruja,SP
08140,-23.498227854290484,-46.40026876617226,sao paulo,SP
08140,-23.499039175224326,-46.39964683464801,sao paulo,SP
08140,-23.500094175688144,-46.39903692936692,sao paulo,SP
08290,-23.537916056169475,-46.45285016091199,sao paulo,SP
08290,-23.538523706729325,-46.45216387832276,sao paulo,SP
08290,-23.53938647876394,-46.45149353996196,sao paulo,SP
08215,-23.5310535672969,-46.448377603489504,sao paulo,SP
08215,-23.53139397530149,-46.448246089791624,sao paulo,SP
08215,-23.5314565793611,-46.4480885465607,sao paulo,SP
08557,-23.508011687577103,-46.34172344272628,poa,SP
08557,-23.50843760560334,-46.3460641239252,poa,SP
08557,-23.50843760560334,-46.3460641239252,poa,SP
09121,-23.629356525725164,-46.52613873779777,santo andré,SP
09121,-23.671169674995646,-46.51244963281199,santo andre,SP
09121,-23.671348700530878,-46.512358658347225,santo andre,SP
09580,-23.607445609485467,-46.573656352485905,sao caetano do sul,SP
09580,-23.607445609485467,-46.573656352485905,sao caetano do sul,SP
